1_30A1A_M,2_30A1B_M,3_30A1C_M,4_30A2A_M,5_30A2B_M,6_30A2C_M,7_9A1C_F,8_9A2A_F,9_9A2B_F,10_9A2C_F,11_9A2D_F,12_9A2E_F,13_GF_27F2,14_GF_27F3,15_GF_27F4,16_GF_27F5,17_GF_27F6,18_GF_27F7,19_GF_27M1,20_GF_27M2,21_GF_27M5,22_GF_27M7,23_GF_27M8,24_GF_27M9
1277269.736,1979077.189,2143617.855,1227662.997,1251950.912,1448294.218,1352353.237,1213932.478,872072.2395,831978.2533,844126.4744,1107277.834,1702423.563,1905850.298,1653071.878,1871889.448,1911430.045,1751486.852,1738912.089,2288388.793,1900048.137,1480777.416,1908779.224,1890484.401
1394975.8,3249614.554,4606252.003,1412624.559,1129929.25,1737625.387,1554426.379,1690797.457,1069885.443,2165958.672,844381.9739,1180525.184,2789388.928,2940730.955,2350746.72,1842745.735,2839905.076,2702841.336,2266855.006,4792359.888,2709987.14,1881044.518,1992516.658,2933552.304
3059547879,900007127.4,883330464.6,1120604282,815773497.4,582289764.1,2294527721,1777133690,2173516557,3422867509,747574532.8,1136533253,2437955541,1000666802,1835881300,2180045069,1648149766,2088500370,2027012105,1027282580,1647761002,2335878486,1248999832,1753888155
2870471008,2973236359,2678634066,1145628688,3477519347,1223399649,2148345184,1225642779,1258180608,1104348885,1397552227,2691564653,2374206032,2722365135,2891649067,998746571.8,2742741260,2788144904,3766897387,209365261.9,3056038596,3938976316,3277184812,3095562472
3724974.066,1801111.675,4481480.877,1276420.001,1558225.476,1911155.924,1522948.432,2320287.932,1233030.825,1537973.647,748619.9948,1836234.237,3769517.527,2327867.706,1968854.075,2434366.647,2779957.235,3115830.491,1618343.962,4018765.611,1629972.417,1952283.066,2190680.871,2066021.184
1584890526,1193978196,808397598.4,1252515870,481378035.2,924370902.3,1111847440,661343224.6,127490323.9,612569977.5,75097495.75,1881681429,668225393.7,890418726,781423713.1,810335958.8,1166625101,723252554.7,1133323069,570462131.6,613544304.9,755753520.2,1945857904,864066303.6
67073305.09,65632489.16,73467027.49,33739988.58,59046993.76,53738241.61,73901587.85,50543403.67,65668003.14,72272627.97,62884122.8,59415146.67,57915685.85,65194894.43,63733837.9,62891474.18,70757576.58,37716484.2,65587822.35,73174321.49,36608976.87,67982924.38,35703844.2,71915001.02
45252961.9,31570880.32,27488417.62,42886017.61,33909216.75,36326024.15,45007138.68,33183528.24,35042975.79,44572678.72,34724470.89,34992051.02,30594281.3,34827798.82,34193122.63,35418115.47,33315324.39,37735051.35,45777625.68,24764659.81,34840144.36,32695965.9,37020713.01,31498564.96
40890726.06,28598730.75,25316775.12,39892608.07,33279848.53,35526909.22,40631298.05,30117324.34,33462631.37,44452900.79,32316476.88,33629507.22,27033074.06,28773841.27,31278027.23,34273041.61,32517239.54,30458852.15,39870234.81,27102338.54,33145144.95,40995134.03,33848144.86,29175542.74
40611219.03,24347271.01,26065321.43,27329851.88,23273958.17,25056626.48,27416373.24,23500287.1,24350430.81,82019715.23,26451305.37,24775301.86,93409152.79,21866645.79,26372913.32,24783326.14,24870791.56,84695063.51,29719411,27499689.25,24968076.17,28381731.24,79866548.91,27300468.24
12485745.41,6099424.305,7663946.208,10691716.45,18359484.44,9397712.58,11415241.95,9291791.854,8934949.907,12769062.66,7515383.479,8313152.378,7688501.277,5916939.235,6967517.348,8604604.293,6104507.732,8287208.096,11415940.94,8044548.965,8012223.531,11274657.88,7984796.353,8559573.663
30609700.01,29712111.2,30670474.59,32059986.5,31191029.02,29332284.72,31574096.9,28794512.81,29580603.18,30055501.18,30317066.52,29789838,24272367.95,28541394.69,29129472.98,29102313.15,28014965.04,29234696.01,29459245.19,30209994.33,27656289.45,31180752.09,29004493.89,26939622.51
5877825.417,6962007.924,3524653.383,7076963.876,8082511.046,6573463.96,8645902.036,8949131.845,7399417.194,5590033.031,8420055.367,9099019.641,2487447.111,5360515.149,6445145.517,5392973.559,10081730.48,4144928.349,7546099.707,5423453.428,6809490.779,7022335.228,8122775.131,5985496.29
1660860.003,1845204.593,1688854.559,1643037.579,1479598.689,1271310.551,1414923.751,1756556.916,1546697.948,1248872.887,1733568.379,1501398.311,1227967.963,1804910.887,1487263.666,1363462.289,1677533.906,1427171.908,991421.5983,1833464.86,1508458.15,1448526.727,1463099.097,1404847.429
77183730.04,207733797.8,177658390.8,95976862.75,55467448.29,8602876.287,221208596.4,54263717.48,178042607.9,89941910.74,58501184.65,53345061.84,174824982.7,187632107.8,200727324.3,9746701.526,77767290.39,77016000.87,62186768.08,12074192.54,177541690.3,174370086.2,80788907.2,59649703.19
351786376.6,348652034,283440809.7,372242509.8,301065172.9,261079969.9,296016972.2,263737267.3,254716030.7,326272510.6,268162447.5,239709207.2,328138216.3,358522256.1,315750241,340791741.1,257098628.2,300008933,333980939.2,315785559.5,293259174.3,328540529.1,329464400.9,325084840.3
5008784.239,6188020.178,7209345.001,4527899.913,4521744.993,6211939.768,8109783.436,406009.0426,14173030.06,7048554.227,15121982.09,4160719.187,8063102.962,6991407.46,5482060.244,17711863.59,6482890.118,10396937.66,7579876.199,3740600.875,4614588.128,8071086.063,12572967.89,4910844.399
27589938.48,25568362.61,20513237.97,26416501.05,23984715.3,18278481.06,21581869.55,19559151.71,18053566.28,25502140.77,19200935.41,19442742.63,22638790.5,27402260.86,23959937.68,24157797.46,20493857.54,22168620.54,23125163.2,26069384.19,21593413.22,24261357.1,25479166.12,25132452.03
41907344.43,84875586.33,33762205.08,521037472,39634254.71,6268915.913,6902443.857,32371478.79,17656752.81,42838685.18,59277728.37,42483797.04,8288457.344,46250665.21,54570697.17,50869668.67,7613381.8,122846230.7,167752761.8,35162649.54,283833853.4,7349140.563,116044249.3,44526102.6
54748923.25,72053824.23,54248333.36,56225336.96,53684624.95,1158177.623,49376777.57,44728439.77,26949556.26,83700106.23,51437553.76,38429070.95,79688455.89,50138961.2,30883604.44,83194728.64,47583312.83,82632650.64,56515411.57,30031209.41,47125362.3,46475368.93,47270045.84,54754598.27
6123106.747,9068776.257,10132207.87,27163080.61,8873738.034,20005828.97,4704687.224,982562.4185,5125370.01,5283243.002,16831754.67,8729682.174,3239037.138,5356876.095,7134977.567,8041750.301,875116.1509,4874266.07,6373928.76,5170730.976,7353402.325,6498471.677,18096485.83,23535450.16
2137699.28,5221717.29,4383959.889,3410702.326,1362318.906,5993204.766,6691165.453,4393293.494,1601459.226,5323821.138,5067610.183,4139637.45,1913496.932,471955.0676,2583977.793,3256158.273,19160697.06,2957310.132,8295231.473,3142699.014,206964.772,3524831.062,4810108.111,4887774.465
4830543.972,4269124.666,3503955.044,6764188.849,4014704.061,1637151.335,4418680.292,3368073.499,2825742.935,3779390.016,3640073.123,5535235.163,3942012.117,5861962.5,2341421.22,2123307.905,3643533.985,1799888.947,3751876.52,4940513.466,3734073.76,4509418.776,3172525.513,486939.6385
3122563.267,19487177.99,14634185.2,29404161.18,28573219.22,21536854.13,17609099.81,15559415.35,24367375.31,46496373.24,15697821.38,15295510,14761687.88,34373404.58,18226453.3,18494961.69,20543221.87,32110943.41,12345291.02,16280581.82,23148374.64,24263434.46,30753295.05,10175920.2
22946760.7,23898625.87,33576469.66,28302368.08,23156906.32,26347952.98,32881859.44,13358667.83,36320742.01,31828167.23,29360320.61,48300041.78,67260162.35,26943540.31,23468626.15,30399166.52,26432356.71,26324363.58,25549766,50602637.24,26025934.9,36479206.45,35071510.2,29479454.86
75202806.67,17004049.89,75058508.87,71791765.08,63473191.29,21779427.28,17419020.47,25509979.08,27543683.58,18234626.93,116054640.1,100261551.3,20700812.4,6201431.189,20744005.24,21106555.53,15527311.47,112423773,22727005.44,20512173.74,108823032.8,50142535.77,21205289.03,112212555.3
1693646.582,2699964.927,1125964.097,1719532.042,959648.4814,1339547.222,3949683.831,1048292.294,2142273.546,98339.0262,1691752.997,1918884.929,495068.4928,2498192.385,994835.7601,1386845.936,1170378.497,2152767.686,1019518.318,148527.4679,290987.9945,1610387.646,3373889.331,2680323.666
5997776.739,2704442.363,2492053.939,1204670.664,3063886.71,2040682.502,2802444.56,1943266.762,3689915.186,22442136.21,1807331.975,3144019.793,3084270.152,2263686.485,2499034.135,5485335.217,1833161.936,388237.0325,2557569.979,3907063.744,4929864.397,5316019.843,4449919.179,2240540.061
124150336.1,132347855.7,124737913.9,11274820.32,126263099.1,127933292,96042247.83,68426224.55,79181464.77,141217800.9,99960538.18,102562858.4,137363762.8,143009384.5,118228171.1,115603263.2,116623598.7,113879549.3,138964561.6,162644946.4,125812537.2,138424176.4,130751129.4,132150193
57552289.83,56721189.5,59398166.48,6453859.369,45187611.79,41704731.98,7835202.928,41978885.14,53510486.26,59190662.62,55945487.1,59633461.44,9006411.475,56123284.36,139448734.1,40639396.26,43188197.23,95773715.38,44262051.19,59344637.42,54347912.32,43862825.72,22158374.95,54631238.95
138786851,68991771.98,300204792.8,141825491.4,246956653.2,229291798.2,71006996.56,116380613.3,95661208.86,253542097.5,48430548.86,218647803.6,268615855.1,160622259.8,134366997.2,121389024.5,252620303.4,129634513.1,289816537.5,139618736.1,230936485.6,110736738.9,131779822.9,246262564.5
14760711.03,12140689.52,10942922.32,8848019.859,9565790.425,9447825.437,8817968.652,13021816.81,12288551.11,26299244.28,10936078.99,9978751.907,16463554.46,16167679.46,14583815.83,13928278.7,16879969.27,13926792.46,15362085.91,14649497.06,14631105.58,12583850.04,14301224.5,16540395.02
174395479.1,100207624.8,196293595.1,203026958.7,193718802.9,150162222.5,109457650.2,88715318.32,188132621.7,288935416.6,171182222.6,207063340.3,217526679.1,192610134.4,197381982.9,87492677.17,29432996.99,100582433.8,233790773.2,197620961.2,153996462.1,83765988.81,214358455.9,122943908.4
224673080,143647680.8,112964502.4,117308599.8,136866904.6,133639127.8,115297086.7,116000677.6,215064240.1,236670868.3,107445698.9,204276515.7,119778968.3,135991914.7,141621904.8,169530275.8,202761689.4,132513177.4,157688939.7,128676594.9,132416218.2,158123007.1,9365707.233,123778340.4
91605546.33,89569060.34,89247627.9,107491312.2,76292451.65,139742641.3,152304842.9,96112831.42,108506850.2,55283762.6,81344032.69,12203537.46,95759898.24,95477945.07,108742641.9,93692123.89,94120568.21,133380019.1,184102811,83023790.6,79463566.39,13119346.73,100692720.6,97489912.04
2788537.126,1765618.454,1747300.37,1272969.745,1413821.068,1444123.323,1237223.613,482132.7438,2114143.303,6039636.509,1509659.181,230022.9728,806948.7972,626815.1584,2244071.485,3039660.543,4152795.069,2044226.14,2646819.268,1835743.119,1665215.404,1612287.233,754671.3653,1879432.757
183010328.4,69344627.87,204784416.4,96308070.25,154072900.4,6788675.509,104610892.6,68006269.38,158183474.8,95853107.26,81730894.55,115074560.6,132973508.1,136401418.8,116188896.9,143010156,166907290.3,80796657.03,420435888.3,234698432.1,270286330.5,190250490.5,154950656.9,140474471.4
166198926.6,127842348.5,136685082.4,107989518.7,165932203.8,166519259.9,136749629,84998762.42,107822358.1,132736794.8,89159970.91,94776178.04,151718055,163495876,179154990.7,177072889.2,96569804.78,169542877.2,166387699.5,134181056.2,144291784.2,164380140.3,139123594.8,161658337.3
231394064.2,158394952.9,80097295.43,262206636.8,186030329.6,229990862.6,98334961.61,99885209.26,13194818.04,193835068.9,205815173.3,163420299.1,86894029.5,137434673.2,175635995.4,188864362.4,62650857.82,56291855.73,371729418,150000925.5,200751854.9,184457779.1,321206324.2,102073082.3
161436450.7,289152551.4,183737135.4,278210522.8,251655535.2,65304908.09,283558631.8,113345480.2,263166982.1,261372311.5,244020350.5,262556701.3,252401616.2,279546996.4,298119280.2,266531357.7,212304315.5,217226240.7,271282187.6,82445643.33,84126982.53,252213695.2,310467403.2,206753344.6
219712800.5,100527901.4,199005697.3,317291440.5,135041638.6,256254494.9,154043677.6,276963353.1,279087781.7,60820219.89,126069664.5,75369494.99,156382642.3,120030669.5,117548127.2,257628786.9,138738274.2,103130012.2,152511466.6,206419123.3,60771328.78,297358782.3,118060167.6,110951842.5
28514129.84,20844740.38,13976052.12,27346755.03,16982056.86,17203979.63,19289531.23,3294993.609,17423066.93,20590619.75,16577017.94,16848399.55,15440234.26,9046271.854,20928305.39,6387373.602,25042638.96,6805571.36,17857953.66,7110371.682,22060347.81,18259891.95,21040570.01,21672157.22
257051170.1,82186983.31,75646990.95,99277248.64,109357418.5,150648806.4,207241992.5,85915252.76,171991603.2,74797860.27,111460744.3,92673569.45,65779464.69,184801074.8,139081711.2,183348904.9,137039607,178014794.7,176326180.7,87812837.06,42694020.47,96006547.99,98068634.44,79071813.11
249960308.4,248709569.1,233035036.4,315241700.2,125290074.1,90710114.07,303086944.1,112580253.9,103770715.9,317632358.5,115656460.4,261156375.3,202075243.3,230791126.7,256566044.3,81630027.6,234254848.2,238502684.6,317054792.5,179241767.4,252433632.7,342391283.5,271886372,268670611.9
142952752,205894608.4,110382137.5,80749844.01,121674675.3,41621002.43,103053877,118604729.4,72470604.9,52751512.49,71097437.29,121976695.1,6449762.041,46767279.32,51971592,52823654.81,70163149.04,40168212.88,60612171.75,20220206.88,6376087.393,17191598.85,52420799.94,10816259.74
1140089.808,1407977.449,1127364.841,1793783.097,965008.5173,1388465.349,1891495.702,592846.9478,1220042.246,1708341.058,901637.4254,1372439.554,944969.843,578226.0225,1528708.223,745654.9843,1039615.225,1426097.644,1300351.688,1125105,1039438.081,2162841.927,1394866.386,1255238.863
1316132.676,13120600.26,1031646.892,1721439.347,1295204.197,1243794.674,1721267.576,616071.6156,848992.2959,1849294.111,1197577.082,673817.1682,878942.7244,1184782.051,787683.4703,881893.725,1214320.523,12235201.38,1353198.132,1025674.215,794891.3768,1241628.014,656395.285,731391.3665
1704226.912,1254010.468,1316095.767,1469729.534,1237256.454,1562523.583,2067250.589,1753983.559,1536639.283,1816579.209,1458940.018,1260798.599,891004.0125,812407.6641,873113.358,1180982.514,698917.3082,715575.9021,1426680.959,1021121.649,1188955.123,1756410.911,952627.464,887334.1324
437175.3118,717700.638,664311.41,493628.0889,403210.1696,422272.5395,456518.8792,510704.2535,463779.4442,249108.3894,514368.661,458080.6355,462402.8037,662188.1349,456463.6933,383820.7817,573466.8144,348432.7274,348005.4086,519080.9748,465479.3634,356226.3857,372776.6243,473316.2137
7179046.969,5997335.305,6107936.907,6765804.54,6280589.317,7301342.616,7560167.311,5827307.389,21496573.78,6702043.016,6192903.342,6163738.318,6251882.102,5244832.888,6297938.623,6617316.034,17266100.25,7702043.822,7334152.575,6404245.169,6129916.527,10061753.02,6063511.137,6868746.438
67416230.99,72659233.63,65951708.45,35327364.36,38120487.63,32893362.96,48124802.07,66179994.39,85616794.67,130221721,66046895.73,45989286.19,51021968.83,45143737.01,40927758.57,37250988.82,45296218.42,43723275.1,46210159.2,53146873.44,38486931.25,44137220.41,49766994.07,42720008.67
23360339.72,23450848.63,14161817.42,20447625.63,24108489.72,13860653.1,27381854.01,31184002.54,20351448.3,46577587.84,21292871.68,23184584.74,48935032.07,42772528.06,53027847.36,55108868.95,62988716.42,50945891.56,28568112.17,19789283.95,35896904.69,31614355.65,39360400.84,30563328.53
1593682869,1455745976,1783889505,1482708644,1344596523,1790701678,1266008978,1700604713,1398264980,1472732520,982023821,1302925240,1769662818,1827497996,1754299692,1674978493,1819451005,1915819702,2536793186,2707685636,2400656421,2377981769,2237285230,2141647229
1312140.797,1637176.099,1756955101,1015075.407,1626755.221,2221039.873,1723865.75,2123721.394,1009198.123,1545749.387,1228908.886,1938188.462,532705.255,1747348.435,1952642.761,1757523.361,1494685.906,1890886086,2558521.523,1626248.025,3048370.392,3307415.299,2770421.396,1641454.679
4810717.772,4065712.88,3996283.771,4843238.17,4196635.188,3647846.654,4594310.418,3061648.085,3145987.482,4938382.588,3433603.781,2196460.117,4501735.219,3602201.824,4840096.95,5008146.23,2863020.012,3633007.131,4561536.559,3114495.273,3707545.904,4942353.959,4098007.925,5165212.159
5256805.424,5861777.277,6745369.312,3937758.225,3920304.187,4357513.068,3179566.33,4567342.817,3609982.47,7049820.015,4155254.604,4086809.536,7166452.381,6828188.523,4685545.364,4453540.536,4649375.378,4212691.97,3844726.433,4998155.792,4795433.549,4540077.227,4340294.81,4552863.858
33387394.16,17036837.7,10886282.78,25961845.05,16691254.98,11727637.62,32142987.94,8726190.896,26855593.1,29462654.62,22649542.13,15239595.33,3653326.233,47205036.1,26941631.08,9050818.585,20905770.56,15511284.77,56097730.75,51132711.09,40874247.51,59651651.77,13948802.91,53428140.5
93760782.08,92267387.15,71589344.33,96644653.03,80317982.61,62453834.96,73259720.74,67140525.75,61178165.82,88359479.16,66411711,60132442.32,84095434.55,94933371.01,80465916.18,87995309.3,66177251.71,77125928.77,82631142.55,83572964.96,68176687.51,87499070.46,88076538.83,86672353.17
15721454.29,1297339.803,57889430.64,1602889.046,7398418.299,16519064.63,12317091.7,16326419.8,28177875.9,18247919.01,9562151.884,11391490.31,10240988.88,2975839.803,14183394.17,1399720.169,9609037.206,10926816.84,2843201.132,8555655.593,43613685.37,10533664.03,18968932.54,13067125.79
13329175.73,15198312.69,15889187.43,21409751.11,13655176.89,16712780.78,12647318.82,19107598.11,23354365.68,13928653.93,14586203.27,17251872.16,24610891.34,7527332.146,13123627.28,21568797.02,27424372.98,15747627.09,19514068.88,2458913.182,15362487.93,20048802.21,15301264.32,15115862.04
12128435.18,4695623.544,4634417.703,4260695.678,8034276.221,4699715.598,4267479.402,3048865.706,5532371.844,10274346.59,9464418.743,2562304.295,3184347.861,4745995.964,5756339.539,3971997.231,2872062.319,8574784.758,5158022.479,4140075.381,5675414.956,7699895.12,3908622.836,5853232.185
8544076.358,854498.1415,14909926.42,8678530.804,8274586.724,7512243.222,8583245.736,960266.5481,12489580.4,11752695.31,7778911.247,10543767.17,1277856.263,9182911.489,7633449.387,13171822.69,8181783.848,9802736.447,9105894.003,14730640.64,8292011.089,9033763.397,8059048.801,8726841.605
1237421.047,13067622.16,33287438.01,35968266.07,11453064.95,30756331.27,13596641.75,26055693.2,17416150.83,35321768.35,27621708.34,24141506.98,30372330.92,18812929.06,14385681.14,29159561.77,28268670.11,23447098.11,33704607.76,10699434.97,7057798.348,34651426.37,13059417.69,12442520
